id,"term","category",weight
8856,"materials","9",11
8857,"materials","23",7
8858,"math","8",80
8859,"matt","13",20
8860,"matt","23",4
8861,"matters","39",82
8862,"maximize","34",3
8863,"maximize","13",2
8864,"maximize","30",3
8865,"maximum","15",3
8866,"maximum","30",4
8867,"may be eligible","27",15
8868,"mayor","36",74
8869,"mayor","21",75
8870,"mayor","37",120
8871,"mayor's","37",8
8872,"mcconnell","26",14
8873,"mcconnell","2",7
8874,"mcconnell","29",7
8875,"meals","27",15
8876,"meals","23",52
8877,"meals on wheels","6",6
8878,"meals on wheels","3",1
8879,"meaning","33",7
8880,"meaning","22",8
8881,"meaning","32",21
8882,"meaning","8",10
8883,"meantime","12",5
8884,"meantime","28",7
8885,"measles","8",8
8886,"measure","17",16
8887,"measure","6",9
8888,"measure","5",13
8889,"measured","15",4
8890,"measured","7",2
8891,"measures","36",60
8892,"measures","17",88
8893,"measures","29",78
8894,"mechanism","9",5
8895,"mechanism","1",1
8896,"mecklenburg county","35",10
8897,"media","31",169
8898,"media","18",106
8899,"media","0",106
8900,"media coverage","13",8
8901,"media coverage","14",3
8902,"media outlets","11",4
8903,"media outlets","18",3
8904,"medicaid","27",10
8905,"medicaid","29",18
8906,"medical center","16",12
8907,"medical center","19",23
8908,"medical equipment","9",17
8909,"medical facility","24",9
8910,"medical professional","13",5
8911,"medical professional","0",4
8912,"medical supplies","9",32
8913,"medical supplies","3",15
8914,"medical supplies","19",11
8915,"medically","20",4
8916,"medically","24",6
8917,"medically","1",3
8918,"medicare","25",23
8919,"medicare","29",9
8920,"medication","5",32
8921,"medications","5",24
8922,"medicine","5",88
8923,"medicines","5",14
8924,"medics","8",8
8925,"meditation","34",16
8926,"medium","12",60
8927,"meet","9",52
8928,"meet","32",37
8929,"meet","2",97
8930,"meeting","13",36
8931,"meeting","37",98
8932,"meeting","14",51
8933,"meetings","14",56
8934,"meetings","29",13
8935,"meets","26",6
8936,"meets","32",11
8937,"meets","28",3
8938,"mega","33",2
8939,"mega","21",3
8940,"mega","17",1
8941,"meltdown","18",9
8942,"member","13",23
8943,"member","16",117
8944,"member of congress","16",31
8945,"members","6",102
8946,"members","16",84
8947,"members","39",83
8948,"members of congress","9",15
8949,"members of congress","23",21
8950,"members of congress","12",37
8951,"meme","33",23
8952,"meme","25",34
8953,"memes","31",20
8954,"memes","30",43
8955,"memo","25",16
8956,"memo","29",21
8957,"memorial","19",5
8958,"memorial","14",22
8959,"memorial hospital","21",9
8960,"memorial hospital","2",2
8961,"memory","11",4
8962,"memory","8",5
8963,"memory","7",9
8964,"memphis","15",7
8965,"memphis","16",15
8966,"men","38",27
8967,"men","8",74
8968,"menace","32",2
8969,"menace","7",1
8970,"menace","4",1
8971,"mental","34",35
8972,"mental health","34",58
8973,"mental health","11",27
8974,"mental health during","34",13
8975,"mentioned","24",30
8976,"mentioned","0",12
8977,"mentioning","7",4
8978,"mentioning","0",6
8979,"mentions","0",10
8980,"mentions","29",3
8981,"mentor","13",4
8982,"mentor","10",5
8983,"menu","11",6
8984,"menu","1",2
8985,"merch","27",5
8986,"merch","30",1
8987,"merch","3",1
8988,"mercy","19",29
8989,"mere","5",7
8990,"mers","18",13
8991,"mess","32",38
8992,"mess","12",29
8993,"mess","1",16
8994,"mess","0",19
8995,"message","13",370
8996,"messages","34",16
8997,"messages","13",8
8998,"messages","39",33
8999,"messaging","32",15
9000,"messaging","24",11
9001,"messed up","38",6
9002,"messed up","22",13
9003,"messing","25",17
9004,"metal","22",18
9005,"metaphor","8",1
9006,"metaphor","7",4
9007,"metaphor","39",2
9008,"method","15",5
9009,"method","38",11
9010,"methods","17",9
9011,"methods","4",13
9012,"metro","37",15
9013,"metro","6",11
9014,"metro","10",27
9015,"metro","16",13
9016,"metropolitan","23",9
9017,"mexican","20",5
9018,"mexican","18",11
9019,"mexico","25",20
9020,"mexico","3",8
9021,"mexico","23",21
9022,"mi","16",17
9023,"mi","35",17
9024,"miami-dade","19",9
9025,"miami-dade","35",7
9026,"michigan","36",34
9027,"michigan","2",43
9028,"michigan","35",98
9029,"michigan's","3",8
9030,"michigan's","35",9
9031,"microphone","13",7
9032,"microsoft","9",12
9033,"microsoft","4",9
9034,"mid","17",11
9035,"mid","29",2
9036,"middle","28",114
9037,"middle school","23",6
9038,"middle school","16",3
9039,"midnight","36",23
9040,"midst","28",139
9041,"midst","7",105
9042,"midwest","1",14
9043,"might as well","30",6
9044,"might as well","25",29
9045,"mighty","9",7
9046,"migrants","18",9
9047,"mike pence","0",14
9048,"mil","8",13
9049,"mild","24",63
9050,"mild symptoms","15",4
9051,"mild symptoms","24",8
9052,"mildly","38",2
9053,"mildly","8",1
9054,"mildly","24",4
9055,"miles","22",9
9056,"miles","32",4
9057,"miles","14",14
9058,"milestone","3",13
9059,"military","9",97
9060,"mill","32",8
9061,"millennial","25",11
9062,"millennial","24",8
9063,"millennials","25",30
9064,"millennials","24",6
9065,"millennials","0",6
9066,"miller","13",15
9067,"million","27",145
9068,"million","8",126
9069,"millionaire","31",4
9070,"millionaires","26",4
9071,"millionaires","12",3
9072,"millions","32",32
9073,"millions","8",37
9074,"millions","1",68
9075,"millions of americans","0",24
9076,"mills","22",11
9077,"milwaukee","27",5
9078,"milwaukee","16",12
9079,"milwaukee","14",4
9080,"milwaukee","35",6
9081,"mindful","12",6
9082,"mindfulness","34",10
9083,"mindset","33",3
9084,"mindset","7",16
9085,"minimal","8",2
9086,"minimal","24",10
9087,"minimize","17",44
9088,"minimizing","34",8
9089,"minimizing","6",4
9090,"minimum","15",21
9091,"minister","21",13
9092,"minister","16",13
9093,"ministers","9",5
9094,"ministry","13",6
9095,"ministry","29",30
9096,"minnesota","27",31
9097,"minnesota","21",32
9098,"minnesota","29",19
9099,"minnesotans","36",6
9100,"minnesotans","12",5
9101,"minor","32",10
9102,"minor","16",17
9103,"minus","8",7
9104,"miracle","32",4
9105,"miracle","14",3
9106,"miracle","0",12
9107,"mishandling","7",8
9108,"mishandling","0",4
9109,"misinformation","31",63
9110,"misinformation","17",47
9111,"mission","27",12
9112,"mission","6",45
9113,"missionaries","20",7
9114,"missionaries","14",2
9115,"mississippi","21",36
9116,"mississippi","35",17
9117,"missouri","36",43
9118,"missouri","21",28
9119,"missouri","16",23
9120,"missouri","35",35
9121,"mistakes","9",11
9122,"mit","9",6
9123,"mit","5",10
9124,"mitigate","17",92
9125,"mitigating","34",6
9126,"mitigating","17",9
9127,"mitigation","4",26
9128,"mix","30",32
9129,"mixed","17",4
9130,"mixed","12",2
9131,"mixed","5",5
9132,"mlb","20",11
9133,"mn","27",12
9134,"mn","21",11
9135,"mn","16",28
9136,"mnuchin","26",10
9137,"mobile","21",23
9138,"mobile","6",14
9139,"mobile","19",41
9140,"mobility","32",9
9141,"mobilize","9",19
9142,"mobilizing","9",12
9143,"mocking","39",6
9144,"mode","12",28
9145,"model","9",70
9146,"model","4",36
9147,"modeling","4",32
9148,"models","4",31
9149,"moderate","24",10
9150,"modern","9",3
9151,"modern","20",16
9152,"modi","18",8
9153,"modified","23",26
9154,"molly","17",7
9155,"momma","25",8
9156,"mommy","25",7
9157,"moms","30",26
9158,"moms","7",5
9159,"mon","22",4
9160,"mon","20",10
9161,"mon","23",14
9162,"monday","37",174
9163,"monday","35",56
9164,"monday morning","37",9
9165,"monday morning","12",3
9166,"monday morning","35",6
9167,"monday's","31",11
9168,"monetary","28",7
9169,"monica","32",4
9170,"monica","3",1
9171,"monica","10",1
9172,"monitor","6",36
9173,"monitor","4",13
9174,"monitoring","6",26
9175,"monitoring","29",32
9176,"monitoring","4",10
9177,"monopoly","5",7
9178,"monroe county","23",4
9179,"monroe county","35",17
9180,"monster","38",9
9181,"monster","0",13
9182,"monsters","25",5
9183,"montana","35",23
9184,"montgomery","23",9
9185,"montgomery","35",3
9186,"montgomery county","21",20
9187,"montgomery county","19",13
9188,"montgomery county","39",11
9189,"month ago","25",23
9190,"months","22",120
9191,"months","0",69
9192,"months ago","13",8
9193,"months ago","38",6
9194,"months ago","0",7
9195,"mood","33",31
9196,"mood","30",24
9197,"moon","20",19
9198,"moore","13",12
9199,"moral","32",12
9200,"moral","7",8
9201,"morale","30",2
9202,"morale","1",6
9203,"moratorium","36",8
9204,"moratorium","26",2
9205,"moratorium on evictions","8",8
9206,"more dangerous than","20",11
9207,"more dangerous than","0",3
9208,"more deadly than","8",19
9209,"more susceptible","24",10
9210,"more than 1,000","37",2
9211,"more than 1,000","35",8
9212,"more than 50","23",4
9213,"more than 50","39",5
9214,"more than half","36",24
9215,"more to ","3",85
9216,"morgan","1",8
9217,"mornings","37",5
9218,"mornings","12",1
9219,"mortality","8",38
9220,"mortality","24",14
9221,"mortality rate","8",26
9222,"mortality rate is","3",5
9223,"mortality rate is","8",8
9224,"mortgage","26",57
9225,"mortgage in virginia","26",37
9226,"moscow","8",5
9227,"moscow","14",3
9228,"mosques","27",8
9229,"most comprehensive","11",7
9230,"most important thing","12",11
9231,"most important thing","28",3
9232,"most likely","25",5
9233,"most likely","24",22
9234,"most recent","37",14
9235,"most recent","11",22
9236,"most recent episode","13",13
9237,"most vulnerable","6",35
9238,"most vulnerable","2",20
9239,"mother","25",79
9240,"mother","16",54
9241,"mother earth","33",11
9242,"mother nature","25",15
9243,"mothers","25",9
9244,"mothers","5",3
9245,"motion","32",16
9246,"motivated","20",7
9247,"motivated","12",2
9248,"motivation","30",10
9249,"mount","2",10
9250,"mount","35",3
9251,"mountain","13",11
9252,"mountain","37",7
9253,"mounting","32",8
9254,"mounting","23",3
9255,"mouse","25",7
9256,"mouth","38",37
9257,"mouth","25",14
9258,"move forward","15",4
9259,"move forward","10",13
9260,"move quickly on","26",18
9261,"moves","2",28
9262,"moves","14",20
9263,"moves","7",11
9264,"movies","30",65
9265,"movies","20",11
9266,"moving forward","20",9
9267,"moving forward","39",2
9268,"mr president","18",14
9269,"ms","13",39
9270,"msnbc","31",2
9271,"msnbc","0",13
9272,"mt","37",17
9273,"mud","38",6
9274,"mug","38",2
9275,"mug","6",3
9276,"mug","8",1
9277,"multiple","15",15
9278,"multiple","2",14
9279,"multiple","16",21
9280,"multiple","5",34
9281,"murderer","18",6
9282,"murphy","36",15
9283,"museums","27",16
9284,"museums","1",9
9285,"music playing ","32",24
9286,"music video","30",15
9287,"musical","22",12
9288,"musical","7",3
9289,"musician","16",7
9290,"musicians","34",9
9291,"musicians","27",23
9292,"muslim","27",7
9293,"muslims","18",5
9294,"must act now","36",10
9295,"must ensure","37",10
9296,"must ensure rights","6",30
9297,"must make sure","19",24
9298,"must-read","32",5
9299,"must-read","10",6
9300,"mustache","2",8
9301,"mutate","5",18
9302,"mutated","5",13
9303,"mutation","5",14
9304,"mutations","5",13
9305,"mute","31",10
9306,"mute","26",3
9307,"my aunt","16",18
9308,"my best friend","23",9
9309,"my best friend","24",6
9310,"my boyfriend","25",18
9311,"my coworker","15",12
9312,"my coworker","30",12
9313,"my customers experiencing","23",43
9314,"my heart goes","13",3
9315,"my heart goes","25",7
9316,"my heart goes","16",3
9317,"my nephew","25",3
9318,"my nephew","24",6
9319,"my roommate","19",10
9320,"mypov :","33",45
9321,"mystery","15",8
9322,"mystery","18",3
9323,"myth","11",5
9324,"myth","24",8
9325,"myth","1",6
9326,"myths","31",18
9327,"myths","11",13
9328,"n1","8",28
9329,"n1","5",110
9330,"n2","5",82
9331,"n3","35",8
9332,"n3","5",19
9333,"n3 /","35",18
9334,"n4","21",4
9335,"n4","5",22
9336,"n5","35",9
9337,"n95 mask","12",8
9338,"n95s","24",8
9339,"na","17",13
9340,"na","20",16
9341,"na","25",30
9342,"naive","22",1
9343,"naive","8",4
9344,"naked","38",3
9345,"naked","30",16
9346,"nall","8",4
9347,"nall","14",13
9348,"nalso","36",12
9349,"nalso","27",2
9350,"named","25",19
9351,"named","18",40
9352,"names","18",35
9353,"naming","18",17
9354,"nancy pelosi","26",11
9355,"nap","38",12
9356,"nap","20",9
9357,"narrative","32",13
9358,"narrative","18",19
9359,"narratives","31",4
9360,"narratives","3",3
9361,"nasa","15",8
9362,"nashville","23",12
9363,"nashville","16",20
9364,"nashville","39",7
9365,"nat","37",6
9366,"nat","6",8
9367,"nation's","9",22
9368,"national","9",68
9369,"national","6",75
9370,"national","10",60
9371,"national emergency","36",23
9372,"national emergency","6",12
9373,"national guard","36",25
9374,"nationally","21",6
9375,"nationally","2",4
9376,"nations","3",16
9377,"nations","18",18
9378,"nations","4",13
9379,"nationwide","22",19
9380,"nationwide","5",18
9381,"nationwide","29",31
9382,"nationwide lockdown","33",3
9383,"nationwide lockdown","3",3
9384,"nationwide lockdown","8",2
9385,"native","9",16
9386,"natural","24",11
9387,"natural","28",22
9388,"naturally","25",2
9389,"naturally","18",2
9390,"naturally","29",4
9391,"naturally","39",2
9392,"nature","20",33
9393,"nature","7",48
9394,"navigate","34",63
9395,"navigate","11",19
9396,"navigate through","11",9
9397,"navigating","34",58
9398,"navigating","37",12
9399,"navy","22",24
9400,"navy","29",6
9401,"nb","9",6
9402,"nb","8",1
9403,"nba","15",9
9404,"nba","20",41
9405,"nbc","32",10
9406,"nbc","16",12
9407,"nbc news","22",7
9408,"nbc news","12",3
9409,"nbe","12",11
9410,"nbut","32",22
9411,"nby","1",6
9412,"nby","19",3
9413,"nby","7",3
9414,"nc","36",20
9415,"nc","14",23
9416,"nc","39",57
9417,"ncan","33",2
9418,"ncan","4",7
9419,"nchina","3",6
9420,"nchina","35",3
9421,"ndo","0",18
9422,"ndon't","13",10
9423,"ndon't","18",4
9424,"ndue","23",7
9425,"ndue","14",20
9426,"ne","17",5
9427,"ne","1",3
9428,"near future","5",7
9429,"nearby","17",4
9430,"nearby","6",7
9431,"nearly half of","5",12
9432,"nebraska","15",6
9433,"nebraska","21",27
9434,"nebraska","37",7
9435,"necessities","38",9
9436,"necessities and free","25",127
9437,"necessity","4",17
9438,"neck","24",4
9439,"neck","0",13
9440,"need immediate passage","25",7
9441,"need immediate passage","12",20
9442,"need to bribe","39",26
9443,"needing to discuss","23",43
9444,"needlessly","1",8
9445,"needs help paying","28",18
9446,"negative","15",206
9447,"neglect","7",13
9448,"negligence","20",9
9449,"negligent","22",1
9450,"negligent","24",1
9451,"negligent","0",4
9452,"negotiating","26",7
9453,"negotiations","26",17
9454,"neil","12",10
9455,"nerd","2",3
9456,"nerd","1",3
9457,"nerve","1",10
9458,"nerves","36",3
9459,"nerves","13",1
9460,"nerves","29",1
9461,"nervous","25",12
9462,"net","37",15
9463,"netflix","30",55
9464,"netherlands","1",7
9465,"network","31",42
9466,"network","9",15
9467,"network","4",28
9468,"nevada","29",49
9469,"neven","33",1
9470,"neven","20",5
9471,"never forget","25",3
9472,"never forget","18",11
9473,"new blog post","27",12
9474,"new blog post","7",28
9475,"new data shows","24",17
9476,"new domestic cases","7",23
9477,"new england","23",9
9478,"new executive order","36",5
9479,"new hampshire","33",4
9480,"new hampshire","21",7
9481,"new hampshire","17",2
9482,"new jersey","36",57
9483,"new jersey","16",12
9484,"new jersey","35",18
9485,"new mexico","3",8
9486,"new mexico","10",9
9487,"new mexico","35",20
9488,"new norm","33",7
9489,"new norm","22",11
9490,"new orleans","36",39
9491,"new orleans","16",14
9492,"new study says","12",16
9493,"new york","36",200
9494,"new york","3",121
9495,"new york city","3",79
9496,"new york city","19",14
9497,"new york gov","36",13
9498,"new york governor","36",6
9499,"new york prison","15",16
9500,"new york state","39",69
9501,"new york times","17",29
9502,"new york times","8",7
9503,"new yorker","22",4
9504,"new yorker","25",4
9505,"new zealand","22",7
9506,"newest","13",27
9507,"newest","35",9
9508,"newly","15",13
9509,"newly","34",5
9510,"news","31",534
9511,"news","10",1320
9512,"news conference","37",66
9513,"news cycle","25",7
9514,"news outlets","25",4
9515,"news outlets","18",4
9516,"newscast","37",9
9517,"newsletter","11",21
9518,"newsletter","10",44
9519,"newsom","36",34
9520,"newspaper","22",5
9521,"newspaper","10",10
9522,"newspapers","31",12
9523,"next few months","31",7
9524,"next few months","9",3
9525,"next generation","31",1
9526,"next generation","26",1
9527,"next generation","25",1
9528,"next generation","8",1
9529,"next generation","35",1
9530,"next generation","29",1
9531,"next two weeks","13",3
9532,"next two weeks","8",6
9533,"nfl","20",28
9534,"nfor","31",12
9535,"nfor","24",6
9536,"nfor","12",9
9537,"nfrom","25",9
9538,"nget","17",30
9539,"nget your news","9",3
9540,"nget your news","30",2
9541,"nget your news","1",7
9542,"ngo","33",3
9543,"ngo","13",4
9544,"ngood","33",2
9545,"ngood","31",2
9546,"ngood","12",1
9547,"nh","35",10
9548,"nh","39",13
9549,"nhave","32",6
9550,"nhave","18",2
9551,"nhere","3",8
9552,"nhere","39",11
9553,"nhl","2",5
9554,"nhl","28",2
9555,"nhow","15",18
9556,"nhow","12",17
9557,"nhs","9",4
9558,"nhs","32",23
9559,"ni","38",36
9560,"ni","30",63
9561,"ni","20",23
9562,"ni","0",20
9563,"nicely","4",7
9564,"nick","13",6
9565,"nick","9",6
9566,"nif","20",16
9567,"nif","24",10
9568,"nif","12",21
9569,"nigeria","3",11
9570,"nigeria","14",15
9571,"nigerian","31",2
9572,"nigerian","16",12
9573,"nightly","17",5
9574,"nightly","37",8
9575,"nightmare","32",10
9576,"nightmare","20",22
9577,"nih","11",5
9578,"nih","5",12
9579,"nin","12",24
9580,"nin","5",8
9581,"nintendo","33",2
9582,"nintendo","25",2
9583,"nintendo","18",7
9584,"nis","38",19
9585,"nit","37",5
9586,"nit","18",26
9587,"nit's","0",24
9588,"nj","36",25
9589,"nj","35",19
9590,"nj","29",20
9591,"nj","39",13
9592,"nkeep","20",6
9593,"nm","15",7
9594,"nm","35",3
9595,"nm","29",5
9596,"nme","30",17
9597,"nme","25",16
9598,"nmore","9",1
9599,"nmore","8",6
9600,"nmy","25",28
9601,"nn","33",1258
9602,"nn","12",863
9603,"nn1","15",24
9604,"nn1","20",17
9605,"nn1","5",21
9606,"nn1 )","17",1
9607,"nn1 )","5",4
9608,"nn2","15",11
9609,"nna","24",17
9610,"nna","16",33
9611,"nna","19",15
9612,"nnafter","18",11
9613,"nnall","31",19
9614,"nnall","23",4
9615,"nnan","16",8
9616,"nnare","25",17
9617,"nnas","25",35
9618,"nnat","17",5
9619,"nnat","28",4
9620,"nnbe","9",1
9621,"nnbe","6",5
9622,"nnbe","4",1
9623,"nnbecause","8",14
9624,"nnby","18",2
9625,"nnby","24",10
9626,"nncall","39",12
9627,"nncan","25",10
9628,"nncc","38",5
9629,"nncc","32",1
9630,"nncc","7",1
9631,"nncheck","37",2
9632,"nncheck","11",9
9633,"nncheck out","34",5
9634,"nncheck out","7",6
9635,"nnchina","18",9
9636,"nndo","1",26
9637,"nndon't","4",8
9638,"nndr","0",8
9639,"nnduring","33",2
9640,"nnduring","6",6
9641,"nneven","2",2
9642,"nneven","8",10
9643,"nnew","35",8
9644,"nnew","4",10
9645,"nnfirst","8",6
9646,"nnfirst","19",3
9647,"nnfollow","12",11
9648,"nnfor","39",31
9649,"nnfrom","12",13
9650,"nnget","10",9
9651,"nnget","12",3
9652,"nnhave","30",7
9653,"nnhere","25",7
9654,"nnhere","10",17
9655,"nnhere's","32",3
9656,"nnhere's","1",13
9657,"nnhey","32",8
9658,"nnhis","22",3
9659,"nnhis","16",5
9660,"nnhow","34",7
9661,"nnhow","12",38
9662,"nnhowever","30",1
9663,"nnhowever","37",1
9664,"nnhowever","1",2
9665,"nnhowever","5",1
9666,"nnimagine","19",8
9667,"nnin","20",26
9668,"nnin","6",17
9669,"nnin","28",13
9670,"nnit's","20",12
9671,"nnit's","18",19
9672,"nnjoin","39",12
9673,"nnjust","38",5
9674,"nnjust","25",12
9675,"nnkeep","30",2
9676,"nnkeep","12",8
9677,"nnlet","12",7
9678,"nnlet's","12",11
9679,"nnlike","1",9
9680,"nnlisten","13",2
9681,"nnlisten","37",5
9682,"nnmany","28",7
9683,"nnmaybe","24",4
9684,"nnmaybe","1",3
9685,"nnme","38",28
9686,"nnme","24",11
9687,"nnmore","23",10
9688,"nnmore","8",6
9689,"nnmy","32",18
9690,"nnmy","8",15
9691,"nnnew","28",5
9692,"nnnew","4",13
9693,"nnno","38",36
9694,"nnnot","33",6
9695,"nnnot","1",18
9696,"nnnow","25",20
9697,"nnnow","12",13
9698,"nnoh","20",8
9699,"nnone","7",14
9700,"nnonly","15",6
9701,"nnor","32",9
9702,"nnot","20",6
9703,"nnot","12",13
9704,"nnour","31",16
9705,"nnour","1",8
9706,"nnplease","12",24
9707,"nnplease","39",26
9708,"nnread","13",17
9709,"nnread","16",5
9710,"nnremember","11",3
9711,"nnremember","3",1
9712,"nnremember","10",2
9713,"nnsee","4",11
9714,"nnshe","16",12
9715,"nnso","13",13
9716,"nnso","25",10
9717,"nnso","8",4
9718,"nnsome","25",2
9719,"nnsome","24",2
9720,"nnsome","16",2
9721,"nnstay","12",9
9722,"nnstay safe","12",9
9723,"nnstop","8",2
9724,"nnstop","12",7
9725,"nnthank","12",34
9726,"nnthat","24",15
9727,"nnthat","7",8
9728,"nnthat's","30",9
9729,"nnthat's","35",3
9730,"nnthe","8",59
9731,"nnthe","18",42
9732,"nnthe","1",45
9733,"nnthe","16",48
9734,"nnthe","5",39
9735,"nnthen","24",2
9736,"nnthen","16",2
9737,"nnthen","0",7
9738,"nnthere","9",7
9739,"nnthere","35",17
9740,"nnthese","13",11
9741,"nnthese","26",2
9742,"nnto","11",17
9743,"nnto","14",7
9744,"nnto","4",7
9745,"nntoday","21",3
9746,"nntoday","22",8
9747,"nntoday","20",8
9748,"nntrump","18",10
9749,"nntrump","0",24
9750,"nntune","37",8
9751,"nnu","32",8
9752,"nnus","3",10
9753,"nnuse","8",5
9754,"nnvisit","22",3
9755,"nnvisit","11",6
9756,"nnwatch","37",18
9757,"nnwatch","12",3
9758,"nnwell","25",14
9759,"nnwhile","3",12
9760,"nnwho","24",3
9761,"nnwho","28",7
9762,"nnwho","14",2
9763,"nnwhy","3",6
9764,"nnwhy","18",20
9765,"nnwhy","0",10
9766,"nnwill","38",2
9767,"nnwill","37",7
9768,"nnwith","34",15
9769,"nnwith","12",4
9770,"nnyes","18",14
9771,"no big deal","18",22
9772,"no choice but","8",7
9773,"no longer","38",36
9774,"no longer","30",11
9775,"no longer","14",20
9776,"no matter what","32",15
9777,"no matter what","8",13
9778,"no matter where","20",7
9779,"no such thing","18",11
9780,"no worries","12",7
9781,"noh","22",5
9782,"noh","30",2
9783,"noise","31",17
9784,"nola","23",4
9785,"non essential","36",10
9786,"non-essential businesses","36",6
9787,"non-essential businesses","23",12
9788,"non-profit","27",13
9789,"non-profits","27",6
9790,"non-profits","26",4
9791,"non-stop","31",7
9792,"nonessential","36",14
9793,"nonetheless","33",3
9794,"nonetheless","7",4
9795,"nonprofit","27",38
9796,"nonprofits","27",89
9797,"nonprofits","9",26
9798,"nonsense","38",21
9799,"nonsense","0",19
9800,"noon","37",36
9801,"noon","35",22
9802,"norm","2",5
9803,"norm","1",4
9804,"normal","22",68
9805,"normal","20",199
9806,"normalcy","22",10
9807,"normalize","23",1
9808,"normalize","4",3
9809,"norman","21",7
9810,"north","34",17
9811,"north","21",27
9812,"north","23",23
9813,"north america","6",11
9814,"north carolina","36",12
9815,"north korea","3",23
9816,"northam","37",7
9817,"northeast","27",13
9818,"northeast","21",6
9819,"northern","21",6
9820,"northern","17",9
9821,"northwest","10",8
9822,"nose","15",23
9823,"nose","24",12
9824,"not gonna lie","33",9
9825,"not necessarily","24",6
9826,"notes","22",11
9827,"notes","1",16
9828,"notes","0",21
9829,"nothing else","31",7
9830,"nothing else","20",17
9831,"notice","23",139
9832,"noticed","31",17
9833,"noticed","22",13
9834,"noticed","25",23
9835,"notices","11",1
9836,"notices","14",5
9837,"notification","32",6
9838,"notification","25",3
9839,"notifications","11",7
9840,"notifications","12",2
9841,"notified","21",7
9842,"notified","16",14
9843,"notify","6",8
9844,"noting","17",1
9845,"noting","8",6
9846,"notion","13",4
9847,"notion","0",4
9848,"nour","22",22
9849,"nov","20",9
9850,"nowadays","31",7
9851,"npeople","12",12
9852,"npr","13",13
9853,"npr","0",7
9854,"npr","29",18
9855,"nra","18",2
9856,"nra","7",7
9857,"nread","38",8
9858,"nremember","11",1
9859,"nremember","12",4
9860,"nsee","10",1
9861,"nsee","12",5
9862,"nso","38",6
9863,"nso","25",7
9864,"nso","12",7
9865,"nsome","12",1
9866,"nsome","7",5
9867,"nstay","12",10
9868,"nstay home","12",17
9869,"nstay safe","30",10
9870,"nstop","21",2
9871,"nstop","18",8
9872,"nsu staff :","26",18
9873,"nthanks","38",3
9874,"nthanks","20",9
9875,"nthat","18",9
9876,"nthe","22",52
9877,"nthe","3",31
9878,"nthe","1",38
9879,"nthe","7",40
9880,"nthere","36",11
9881,"nthere","1",10
9882,"nto","17",10
9883,"nto","20",8
9884,"nto","28",3
9885,"ntoday","30",2
9886,"ntoday","35",5
9887,"ntrump","0",12
9888,"nuclear","33",3
9889,"nuclear","27",3
9890,"nuclear","4",8
9891,"number","3",434
9892,"number","35",505
9893,"numbers","3",191
9894,"numbers","10",142
9895,"numbers","35",274
9896,"numerous","2",18
9897,"nurse","24",33
9898,"nurse","16",71
9899,"nurse","19",25
9900,"nurses","31",377
9901,"nursing home","21",22
9902,"nursing home","16",23
9903,"nursing homes","36",11
9904,"nursing homes","29",3
9905,"nus","3",12
9906,"nutrition","10",17
9907,"nv","3",12
9908,"nw","9",8
9909,"nwatch","13",5
9910,"nwatch","14",2
9911,"nwhen","31",13
9912,"nwhere","0",12
9913,"nwho","0",9
9914,"nwhy","15",6
9915,"nwhy","31",4
9916,"nwhy","8",9
9917,"nwith","32",13
9918,"nwith","19",3
9919,"ny","36",184
9920,"ny","3",82
9921,"nyc","3",149
9922,"nyc","12",45
9923,"nyc","16",70
9924,"nyers","8",5
9925,"nyers","7",4
9926,"nyour","7",12
9927,"nypd","17",3
9928,"nypd","16",9
9929,"nys","36",22
9930,"nys","15",10
9931,"nys","35",8
9932,"nyt","4",20
9933,"nytimes","4",7
9934,"oahu","35",15
9935,"oakland","27",19
9936,"obesity","32",6
9937,"obey","17",2
9938,"obey","32",7
9939,"objective","5",1
9940,"objective","4",4
9941,"obligations","29",7
9942,"observation","32",9
9943,"observations","24",6
9944,"observations","39",1
9945,"observe","28",6
9946,"observed","24",7
9947,"obsessed with","38",3
9948,"obsessed with","24",5
9949,"obsolete","7",8
9950,"obtain","15",11
9951,"obtain","38",3
9952,"oc","11",6
9953,"oc","16",4
9954,"oc","39",2
9955,"occur","8",9
9956,"occurred","21",12
9957,"occurred","8",16
9958,"occurring","7",11
9959,"occurs","32",3
9960,"occurs","10",2
9961,"ocd","34",10
9962,"ocd","20",10
9963,"odd","20",15
9964,"odd","24",9
9965,"oddly","33",5
9966,"oddly","34",1
9967,"oddly","29",1
9968,"odds","8",7
9969,"odds","0",31
9970,"of hand sanitizer","31",5
9971,"of los angeles","36",2
9972,"of los angeles","23",9
9973,"of los angeles","7",2
9974,"of protective gear","19",14
9975,"of san diego","21",12
9976,"of toilet paper","38",27
9977,"offense","25",2
9978,"offense","8",1
9979,"offense","18",3
9980,"offensive","18",12
9981,"offer","2",114
9982,"offer","19",57
9983,"offered","27",23
9984,"offered","18",14
9985,"offered","19",12
9986,"offered","28",18
9987,"offering","27",78
9988,"offering","2",106
9989,"offering","19",57
9990,"offering free","34",5
9991,"offering free","6",11
9992,"offering free","2",19
9993,"offers","13",30
9994,"offers","27",78
9995,"offers","19",62
9996,"offers","29",51
9997,"offers free","2",13
9998,"offers free","19",4
9999,"offers tips","28",2
10000,"offers tips","39",5
10001,"officer","13",11
10002,"officer","16",30
10003,"offices","2",17
10004,"offices","23",50
10005,"official","36",35
10006,"official","21",43
10007,"official","11",45
10008,"official","18",30
