id,"term","category",weight
7654,"industrial","1",11
7655,"industrial","2",3
7656,"industries","1",64
7657,"industry","1",203
7658,"industry","34",53
7659,"industry permission to","12",28
7660,"indy","9",8
7661,"ineffective","17",7
7662,"inequalities","7",18
7663,"inequality","7",38
7664,"inequities","7",35
7665,"inequity","7",12
7666,"inevitable","31",17
7667,"inevitable","34",8
7668,"infants","24",11
7669,"infect","24",40
7670,"infect","20",15
7671,"infected","24",98
7672,"infected","3",102
7673,"infected","19",67
7674,"infected","25",129
7675,"infecting","17",11
7676,"infecting","36",13
7677,"infecting cancer patients","14",34
7678,"infection","17",73
7679,"infection","24",114
7680,"infection","8",78
7681,"infection control","39",2
7682,"infection control","12",2
7683,"infection control","29",6
7684,"infection rate","15",6
7685,"infection rate","8",19
7686,"infection rates","4",4
7687,"infection rates","8",22
7688,"infections","3",84
7689,"infections","8",86
7690,"infections","22",51
7691,"infectious","24",14
7692,"infectious","8",13
7693,"infectious disease","27",4
7694,"infectious disease","5",12
7695,"infects","24",20
7696,"inflate","16",11
7697,"inflate","8",11
7698,"inflated","8",33
7699,"inflating","8",14
7700,"influence","7",7
7701,"influence","18",10
7702,"influencers","10",2
7703,"influencers","39",6
7704,"influenza","8",67
7705,"influx","19",15
7706,"info","10",47
7707,"info","11",154
7708,"info","31",76
7709,"infographic","30",4
7710,"infographic","4",20
7711,"inform","13",8
7712,"inform","29",24
7713,"informal","1",7
7714,"information","11",701
7715,"information regarding","11",14
7716,"informational","11",9
7717,"informed","10",27
7718,"informed","28",16
7719,"informed","31",43
7720,"informing","29",9
7721,"infrastructure","7",14
7722,"infrastructure","34",25
7723,"ingenuity","38",7
7724,"initial","24",16
7725,"initial","29",40
7726,"initially","24",17
7727,"initiatives","27",20
7728,"injuries","28",2
7729,"injuries","39",2
7730,"injuries","29",7
7731,"injury","24",9
7732,"inmate","16",34
7733,"inmates","16",164
7734,"innovate","34",8
7735,"innovation","9",36
7736,"innovation","34",27
7737,"innovation","39",11
7738,"innovations","9",5
7739,"innovations","34",8
7740,"innovators","9",12
7741,"inpatient","24",10
7742,"inpatient","13",5
7743,"insecure","21",1
7744,"insecure","30",4
7745,"inside","16",100
7746,"inside","19",30
7747,"inside","38",44
7748,"inside","12",32
7749,"insider","10",4
7750,"insider","9",2
7751,"insider","4",8
7752,"insight","13",35
7753,"insightful","9",3
7754,"insightful","39",15
7755,"insights","10",18
7756,"insights","1",57
7757,"insights","13",33
7758,"insights into","39",7
7759,"insights into","12",4
7760,"insisting","28",9
7761,"inspirational","7",10
7762,"inspire","12",11
7763,"inspires","20",2
7764,"inspires","12",7
7765,"instacart","2",14
7766,"instacart : allow","2",46
7767,"instagram","30",21
7768,"instagram","31",20
7769,"instagram live","14",7
7770,"instances","24",5
7771,"instances","6",1
7772,"institute","5",9
7773,"institute","13",22
7774,"institute","29",16
7775,"institutional","11",6
7776,"institutional","7",7
7777,"instruction","12",8
7778,"insurance","26",20
7779,"insurance","23",33
7780,"insurance","6",55
7781,"insurance companies","26",4
7782,"insurance companies","11",2
7783,"insurance companies","1",6
7784,"insurers","26",8
7785,"insurers","29",13
7786,"intake","17",3
7787,"intake","29",4
7788,"intel","0",18
7789,"intellectual","17",3
7790,"intellectual","23",3
7791,"intelligence","0",40
7792,"intended","28",3
7793,"intended","19",9
7794,"intended","7",5
7795,"intense","30",20
7796,"intentional","34",5
7797,"intentional","29",5
7798,"interactive","11",4
7799,"interactive","4",22
7800,"interesting article","31",16
7801,"interim","29",12
7802,"internal","28",7
7803,"internal","2",2
7804,"internal","34",6
7805,"international","9",27
7806,"international","14",26
7807,"international","29",21
7808,"internet","20",38
7809,"internet","18",14
7810,"internet","31",30
7811,"internet scolds rand","36",21
7812,"internship","33",1
7813,"internship","14",6
7814,"interrupted","14",10
7815,"intersection","10",7
7816,"intervention","11",2
7817,"intervention","37",7
7818,"interventions","11",2
7819,"interventions","4",9
7820,"into clinical trials","28",27
7821,"intro","26",2
7822,"intro","33",5
7823,"introduce","26",15
7824,"introduced","16",4
7825,"introduced","26",16
7826,"introduces","15",7
7827,"introduces","2",6
7828,"introducing","11",6
7829,"introducing","13",5
7830,"introducing","38",4
7831,"introducing","34",5
7832,"introduction","17",2
7833,"introduction","12",3
7834,"introduction","14",3
7835,"intubation","19",9
7836,"invade","28",1
7837,"invade","33",4
7838,"invade","35",1
7839,"invented","18",11
7840,"inventory","13",12
7841,"investigate","18",35
7842,"investigated","18",5
7843,"investigated","37",1
7844,"investigated","29",1
7845,"investigates","14",12
7846,"investigating","18",19
7847,"investigation","15",10
7848,"investigation","22",25
7849,"investigations","0",12
7850,"investing","1",16
7851,"investment","1",29
7852,"investments","1",14
7853,"investors","1",36
7854,"invisible","38",14
7855,"invisible","0",20
7856,"invites","9",10
7857,"involvement","18",5
7858,"involvement","4",2
7859,"involves","12",10
7860,"involving","31",11
7861,"ios","9",10
7862,"ios and android","27",52
7863,"iowa","35",111
7864,"iowa's","21",12
7865,"iowa's","9",5
7866,"iowans","35",5
7867,"iowans","6",8
7868,"iphone","38",15
7869,"iq","16",6
7870,"iran","18",87
7871,"iranian","32",7
7872,"iranian","18",8
7873,"ireland","16",3
7874,"ireland","32",14
7875,"irish","9",7
7876,"iron","24",6
7877,"ironic","20",7
7878,"ironic","18",9
7879,"ironically","20",5
7880,"ironically","39",2
7881,"ironically","22",6
7882,"irony","33",10
7883,"irony","32",17
7884,"irrelevant","27",2
7885,"irrelevant","24",9
7886,"irs","26",45
7887,"is being led","9",144
7888,"is disproportionately affecting","8",16
7889,"is offering free","11",18
7890,"is running wild","12",15
7891,"ish","28",10
7892,"islam","39",10
7893,"island","32",43
7894,"islands","32",8
7895,"isolate","24",7
7896,"isolate","15",14
7897,"isolating","17",10
7898,"isolating","16",3
7899,"isolation","30",104
7900,"isolation","12",90
7901,"israel","5",9
7902,"israel","26",23
7903,"israeli","5",78
7904,"issues","7",150
7905,"issues","29",82
7906,"issuing","6",4
7907,"issuing","29",17
7908,"it feels like","22",13
7909,"it makes sense","8",6
7910,"it never saw","12",20
7911,"it turns out","25",6
7912,"it turns out","31",10
7913,"italian","19",18
7914,"italian","13",10
7915,"italian","14",10
7916,"italians","32",9
7917,"italy","3",236
7918,"italy","32",50
7919,"italy , spain","32",11
7920,"italy's","3",7
7921,"italy's","32",5
7922,"item","39",14
7923,"its deadliest day","6",23
7924,"iv","27",1
7925,"iv","19",5
7926,"iv","38",1
7927,"j . b","36",16
7928,"jacinto community college","26",17
7929,"jackson","16",15
7930,"jackson","13",9
7931,"jackson county","35",20
7932,"jacksonville","36",9
7933,"jail","16",135
7934,"jailed","25",4
7935,"jailed","0",2
7936,"jailed","29",2
7937,"jails","17",11
7938,"jails","16",23
7939,"jails","36",13
7940,"jails and prisons","17",5
7941,"jails and prisons","6",5
7942,"jamaica","31",11
7943,"james","10",19
7944,"james","13",22
7945,"jan","22",39
7946,"jane","13",7
7947,"jane","39",6
7948,"january","18",21
7949,"january","0",105
7950,"january","22",21
7951,"japan","32",26
7952,"japan","18",15
7953,"japan","14",19
7954,"japanese","32",8
7955,"japanese","22",11
7956,"jason","13",23
7957,"jay","7",2
7958,"jay","32",5
7959,"jazz","14",11
7960,"jeans","28",1
7961,"jeans","24",1
7962,"jeans","33",4
7963,"jeff","13",20
7964,"jefferson","35",11
7965,"jefferson","14",9
7966,"jefferson county","21",8
7967,"jenny","27",2
7968,"jenny","28",1
7969,"jenny","26",1
7970,"jenny","14",3
7971,"jeopardy","22",7
7972,"jeremy","5",2
7973,"jeremy","39",3
7974,"jersey","26",4
7975,"jersey","25",12
7976,"jewish","17",8
7977,"jewish","1",4
7978,"jill","32",1
7979,"jill","22",6
7980,"jk","5",4
7981,"jk","6",3
7982,"job loss","23",11
7983,"job losses","2",12
7984,"jobless","11",2
7985,"jobless","0",4
7986,"jobless","14",3
7987,"jobless claims","23",8
7988,"jobs","1",34
7989,"jobs","23",68
7990,"jobs","6",19
7991,"johnson ","5",8
7992,"johnson","15",8
7993,"johnson","9",9
7994,"johnson","39",19
7995,"join peta and","1",31
7996,"joint","9",22
7997,"joint","13",14
7998,"joint","37",9
7999,"jokes","28",6
8000,"jokes","30",18
8001,"jon","37",12
8002,"jonathan","13",12
8003,"jones","13",21
8004,"jordan","39",3
8005,"jordan","14",12
8006,"joseph","32",14
8007,"joshua","31",9
8008,"journal","10",25
8009,"journal","39",31
8010,"journey","30",26
8011,"jr","32",12
8012,"jr","14",11
8013,"judgement","28",2
8014,"judgement","5",1
8015,"judgement","20",1
8016,"judgement","26",1
8017,"judgement","34",1
8018,"judges","17",9
8019,"judges","23",7
8020,"judging","30",10
8021,"julia","19",1
8022,"julia","13",4
8023,"july","14",23
8024,"jump","35",71
8025,"jumped","35",28
8026,"jumping","27",2
8027,"jumping","32",9
8028,"jumping","13",2
8029,"jumps","1",5
8030,"jumps","35",11
8031,"june","14",61
8032,"junk","15",2
8033,"junk","29",4
8034,"just after recovering","36",20
8035,"just finished","30",15
8036,"just published","34",37
8037,"just published documents","20",39
8038,"just realized","24",3
8039,"just realized","30",12
8040,"just took action","10",33
8041,"just took action","26",10
8042,"justice dept announces","26",30
8043,"justin","13",7
8044,"justin","14",4
8045,"kaiser","7",8
8046,"kansans","7",2
8047,"kansans","6",5
8048,"kansas","35",37
8049,"kansas","36",47
8050,"kansas city","27",4
8051,"kansas city","35",6
8052,"kansas city","39",15
8053,"karaoke","26",14
8054,"karen","13",17
8055,"karma","38",6
8056,"karma","12",7
8057,"katrina","31",10
8058,"kdhe","35",13
8059,"keep an eye","17",7
8060,"keep everyone safe","2",1
8061,"keep everyone safe","12",3
8062,"keep everyone safe","29",2
8063,"keep isolated ","18",47
8064,"keep them safe","26",15
8065,"keeping pets indoors","23",17
8066,"keeping track","30",8
8067,"keeping track","4",2
8068,"keeps people inside","32",77
8069,"keith","10",4
8070,"keith","15",5
8071,"ken","13",12
8072,"kenneth","26",12
8073,"kenneth","12",5
8074,"kentuckians","25",8
8075,"kentuckians amid","18",19
8076,"kentucky","16",34
8077,"kentucky","35",77
8078,"kentucky and tennessee","30",22
8079,"kenya","15",10
8080,"kenya","9",7
8081,"kenya","18",9
8082,"kept their economies","8",30
8083,"kerala","1",3
8084,"kerala","4",10
8085,"kevin","16",8
8086,"kevin","13",18
8087,"key","17",51
8088,"key","7",38
8089,"key","13",52
8090,"key","34",32
8091,"keys","38",6
8092,"kick","13",12
8093,"kick","0",14
8094,"kicked","38",2
8095,"kicked","22",6
8096,"kicking","18",7
8097,"kicking","30",6
8098,"kicks","30",8
8099,"kidney","24",10
8100,"kidney","15",2
8101,"kill","5",73
8102,"kill","8",55
8103,"kill","0",96
8104,"kill","12",56
8105,"killed","25",150
8106,"killed","8",74
8107,"killed more americans","0",12
8108,"killer","9",3
8109,"killer","18",17
8110,"killing","19",43
8111,"killing","32",45
8112,"killing","18",44
8113,"killing","8",58
8114,"killing","0",35
8115,"kills","31",21
8116,"kills","8",68
8117,"kills--i'm a surgeon--and","1",35
8118,"kim","34",21
8119,"kinds","32",3
8120,"kinds","0",1
8121,"kinds","14",1
8122,"king county","4",20
8123,"kingdom","17",4
8124,"kingdom","2",1
8125,"kingdom","14",2
8126,"kit","29",18
8127,"kitchen","23",10
8128,"kitchen","6",14
8129,"kits","15",22
8130,"kits","6",8
8131,"knew","20",174
8132,"knew","0",179
8133,"knock","38",10
8134,"knocking","32",8
8135,"kong","37",5
8136,"korea","24",11
8137,"korea","32",19
8138,"korea","22",18
8139,"korean","19",14
8140,"kroger","15",16
8141,"ks","26",10
8142,"ky","15",12
8143,"ky","35",18
8144,"ky","4",6
8145,"kyle","39",10
8146,"la","30",63
8147,"la","36",41
8148,"la","22",30
8149,"la county","21",53
8150,"lab","15",156
8151,"lab","18",94
8152,"lab in wuhan","25",18
8153,"labeling","8",7
8154,"labels","27",3
8155,"labels","23",6
8156,"labor","1",10
8157,"labor","23",11
8158,"labor","6",14
8159,"laboratory","15",10
8160,"laboratory","18",20
8161,"labs","15",54
8162,"lack","15",35
8163,"lack","7",44
8164,"lack","29",147
8165,"lacking","31",8
8166,"lacks","32",1
8167,"lacks","29",6
8168,"lag","36",10
8169,"lagos","17",7
8170,"lagos","21",7
8171,"laid","25",13
8172,"laid off","2",10
8173,"laid off","23",2
8174,"lake county","3",20
8175,"lakes","15",4
8176,"lakes","22",1
8177,"landed","30",8
8178,"landing","11",5
8179,"landing","0",1
8180,"landlord","23",18
8181,"landlords","26",15
8182,"landscape","5",5
8183,"landscape","1",11
8184,"landscape","34",16
8185,"languages","11",21
8186,"laptops","12",5
8187,"laptops","6",1
8188,"large number","5",2
8189,"large number","3",6
8190,"large numbers","3",3
8191,"large numbers","23",4
8192,"large-scale","32",6
8193,"large-scale","22",2
8194,"largest","24",17
8195,"largest","3",37
8196,"largest","36",18
8197,"largest u","24",33
8198,"larry","13",10
8199,"larry","31",2
8200,"larry","23",3
8201,"las vegas","27",7
8202,"las vegas","24",3
8203,"las vegas","38",2
8204,"las vegas doctor","13",21
8205,"laser","7",6
8206,"last 24 hours","35",45
8207,"last two weeks","25",8
8208,"lasting","23",2
8209,"lasting","22",9
8210,"lasts","22",10
8211,"late march","1",4
8212,"late march","4",4
8213,"late night","30",6
8214,"latest","10",2572
8215,"latest blog post","39",16
8216,"latino","10",13
8217,"latino","8",7
8218,"latinos","8",19
8219,"latinx","8",9
8220,"laughs","38",11
8221,"laughter","17",5
8222,"laughter","19",1
8223,"laughter","4",1
8224,"launch","27",41
8225,"launch","9",36
8226,"launch","14",16
8227,"launched","27",45
8228,"launched","11",66
8229,"launches","27",65
8230,"launches","11",53
8231,"launching","27",46
8232,"launching a joint","27",50
8233,"laundry","38",2
8234,"laundry","12",8
8235,"lauren","13",7
8236,"law","28",43
8237,"law","26",48
8238,"law","13",36
8239,"law enforcement","13",3
8240,"law enforcement","6",13
8241,"lawmaker","16",7
8242,"lawmaker fantasizes about","18",19
8243,"lawmakers","27",12
8244,"lawmakers","26",28
8245,"lawn","38",6
8246,"lawrence","10",11
8247,"lawrence","20",2
8248,"laws","29",42
8249,"lawsuits","7",23
8250,"lawyer","25",9
8251,"lawyer","18",7
8252,"lawyer","13",9
8253,"lawyers","23",26
8254,"lax","16",2
8255,"lax","31",6
8256,"layer","38",5
8257,"layoffs","23",54
8258,"lays out","0",4
8259,"lays out","29",8
8260,"lbs","30",8
8261,"lead","28",87
8262,"lead","5",39
8263,"lead","32",91
8264,"leaders","7",73
8265,"leaders","1",51
8266,"leaders","34",111
8267,"leaders","29",63
8268,"leading","5",59
8269,"leading","9",61
8270,"leading","34",42
8271,"leads","5",66
8272,"leads","3",56
8273,"leads","8",22
8274,"leagues","11",4
8275,"leagues","14",7
8276,"leaked","20",8
8277,"learn","34",190
8278,"learn","12",132
8279,"learn more","39",111
8280,"learn more about","27",33
8281,"learn more about","39",111
8282,"learners","16",1
8283,"learners","9",1
8284,"learners","39",3
8285,"learning","39",51
8286,"learning","12",117
8287,"lease","9",3
8288,"lease","23",8
8289,"leaves","5",10
8290,"leaves","25",14
8291,"leaves","0",13
8292,"leaves","14",8
8293,"lecture","13",16
8294,"led","1",37
8295,"led","0",41
8296,"led by","7",24
8297,"lee","13",12
8298,"lee","39",18
8299,"lee county","21",14
8300,"left behind","39",7
8301,"left her house","34",19
8302,"leftist","28",4
8303,"leftist","8",7
8304,"leg","26",6
8305,"leg","38",2
8306,"leg","22",3
8307,"legacy","7",12
8308,"legacy","39",16
8309,"legal","10",18
8310,"legal","26",28
8311,"legal","34",38
8312,"legally","23",11
8313,"legendary","25",8
8314,"legislation","10",20
8315,"legislation","26",23
8316,"legislation","29",35
8317,"legislative","37",9
8318,"legislative","29",10
8319,"legislators","20",17
8320,"legitimately","24",4
8321,"legitimately","33",2
8322,"legs","26",7
8323,"legs","30",2
8324,"lend","38",9
8325,"lend","0",2
8326,"lending","1",25
8327,"lending program to","39",107
8328,"length","20",5
8329,"length","37",3
8330,"lens","31",12
8331,"lent","33",11
8332,"less than","8",28
8333,"less than","22",16
8334,"less than 1","3",11
8335,"less than 10","5",8
8336,"lessen","17",2
8337,"lessen","1",9
8338,"lesson","20",52
8339,"lessons","32",28
8340,"lessons","34",69
8341,"lessons","39",25
8342,"lessons learned","10",2
8343,"lessons learned","19",4
8344,"lessons learned","34",6
8345,"lessons learned from","7",5
8346,"lessons learned from","29",7
8347,"let alone","12",11
8348,"let me guess","25",4
8349,"let me guess","8",1
8350,"let me know","30",25
8351,"let's curb the","17",17
8352,"lethal","0",21
8353,"letter","6",59
8354,"letter","29",62
8355,"letters","29",16
8356,"letting","32",117
8357,"levels","24",22
8358,"levels","7",26
8359,"levels","29",11
8360,"leverage","9",8
8361,"leveraging","1",6
8362,"leveraging","13",9
8363,"lewis","13",8
8364,"lewis","12",5
8365,"lexington","25",4
8366,"lexington","35",4
8367,"lgbtq","7",11
8368,"lgbtq","23",2
8369,"liability","26",9
8370,"liberal treated with","16",22
8371,"liberties","16",1
8372,"liberties","18",2
8373,"liberties","31",4
8374,"libraries","23",17
8375,"library","11",33
8376,"library","23",9
8377,"licensed","31",10
8378,"licensing","29",6
8379,"lick","38",9
8380,"licking","31",6
8381,"life","20",662
8382,"life care center","16",13
8383,"lifeline","32",7
8384,"lifeline","6",10
8385,"lifesaving","11",8
8386,"lifestyle","20",17
8387,"lifestyle","39",4
8388,"lifetime","20",6
8389,"lifted","32",17
8390,"lifted","18",10
8391,"lifted","30",13
8392,"lifting","32",18
8393,"lifting lockdown as","26",20
8394,"lifts","28",7
8395,"light","20",48
8396,"light","2",38
8397,"light","39",52
8398,"light","14",83
8399,"lightfoot","16",7
8400,"like ","25",78
8401,"likelihood","24",4
8402,"likelihood","15",4
8403,"limbo","25",5
8404,"limit","17",101
8405,"limitations","14",15
8406,"limited","15",23
8407,"limited","11",17
8408,"limited","23",57
8409,"limiting","17",23
8410,"limits","26",16
8411,"limits","36",14
8412,"lincoln","27",10
8413,"lincoln","35",9
8414,"linda","11",6
8415,"linda","34",4
8416,"lindsey","11",3
8417,"lindsey","12",1
8418,"line : squandered","29",16
8419,"link between","17",2
8420,"link between","7",9
8421,"link between","8",3
8422,"linked","24",33
8423,"linked","3",22
8424,"linkedin","34",13
8425,"linking","18",25
8426,"links","11",62
8427,"liquidity","15",6
8428,"liquidity","1",3
8429,"lisa","20",8
8430,"lisa","6",11
8431,"list","11",255
8432,"list","12",70
8433,"list patients as","23",60
8434,"listed","11",10
8435,"listed","8",28
8436,"listeners","13",12
8437,"listing","11",17
8438,"listing","19",6
8439,"listing","12",5
8440,"lists","11",17
8441,"lists","22",5
8442,"lit up","9",10
8443,"literature","24",13
8444,"litigation","11",3
8445,"litigation","13",4
8446,"little different","39",10
8447,"little girl","14",4
8448,"live coverage","32",6
8449,"live coverage","37",6
8450,"live streaming","1",12
8451,"live streaming","37",2
8452,"live updates","3",17
8453,"live updates","18",8
8454,"live updates :","16",52
8455,"live updates :","3",39
8456,"livelihoods","33",2
8457,"livelihoods","1",7
8458,"liver","24",14
8459,"lives","20",396
8460,"lives at risk","31",7
8461,"lives lost","3",11
8462,"lives lost","25",9
8463,"lives lost","35",8
8464,"livestock","18",12
8465,"livestream","13",32
8466,"livestreamed easter sunday","2",63
8467,"llc","27",3
8468,"llc","11",3
8469,"llc","39",4
8470,"loan program","27",5
8471,"loans","26",58
8472,"lobby","19",10
8473,"local","27",291
8474,"local","29",149
8475,"local businesses","27",14
8476,"local businesses","11",20
8477,"local businesses","2",7
8478,"local governments","9",10
8479,"local governments","4",4
8480,"local governments","29",4
8481,"local restaurants","20",11
8482,"local restaurants","36",2
8483,"locally","31",6
8484,"locally","35",14
8485,"locally","2",7
8486,"locals","28",14
8487,"locals","3",3
8488,"location","15",31
8489,"location","4",14
8490,"locations","15",17
8491,"locations","23",13
8492,"locations","36",12
8493,"lock down","31",21
8494,"lock down","23",13
8495,"lockdown","32",431
8496,"lockdown","30",113
8497,"lockdowns","20",32
8498,"lockdowns","32",43
8499,"lockdowns","8",15
8500,"lockdowns are clearing","20",20
8501,"lockdowns can't end","5",23
8502,"locked","31",22
8503,"locked down","30",13
8504,"locusts","32",7
8505,"log","37",11
8506,"logical","28",5
8507,"logical","6",4
8508,"logistics","1",5
8509,"logistics","39",6
8510,"logo","9",8
8511,"london","19",8
8512,"london","32",14
8513,"london","14",4
8514,"lone","14",7
8515,"loneliness","28",22
8516,"lonely","30",15
8517,"long beach","10",5
8518,"long beach","17",3
8519,"long beach","8",7
8520,"long island","10",5
8521,"long island","19",8
8522,"long term","7",14
8523,"long term","32",7
8524,"long term care","35",14
8525,"long-term","28",8
8526,"long-term","1",23
8527,"long-term care","21",8
8528,"long-term care","14",5
8529,"long-term care facilities","35",11
8530,"long-term care facilities","36",17
8531,"long-term care facility","16",16
8532,"longer","23",24
8533,"longer","22",32
8534,"longest","28",12
8535,"longtime","16",13
8536,"look no further","33",2
8537,"look no further","38",1
8538,"look no further","6",4
8539,"looking for lysol","9",22
8540,"lookout","31",9
8541,"looming","0",15
8542,"looming","14",3
8543,"looms","28",13
8544,"loop","1",5
8545,"loop","2",12
8546,"loose","18",11
8547,"los angeles","21",5
8548,"los angeles","18",11
8549,"los angeles county","26",31
8550,"loses","25",23
8551,"losing","20",42
8552,"losing","25",22
8553,"losing","23",32
8554,"losses","27",13
8555,"losses","26",12
8556,"losses","23",31
8557,"lost","25",310
8558,"lost my job","23",29
8559,"lost my mom","33",5
8560,"lost my mom","39",14
8561,"lost their job","25",11
8562,"lost their lives","25",14
8563,"lost your job","23",15
8564,"lottery","1",10
8565,"lou","25",6
8566,"louis","8",9
8567,"louisiana","21",54
8568,"louisiana","8",38
8569,"louisville","20",2
8570,"louisville","19",6
8571,"lounge","31",5
8572,"loved one","25",43
8573,"loved ones","25",9
8574,"loved ones","37",2
8575,"lovers","19",1
8576,"lovers","31",5
8577,"lovers","8",1
8578,"low","24",45
8579,"low","8",88
8580,"low","36",31
8581,"low income","16",3
8582,"low income","26",1
8583,"low income","25",3
8584,"low-income","7",11
8585,"low-income","6",11
8586,"lowered","3",9
8587,"lowered","1",2
8588,"lowering","26",9
8589,"lowering","38",4
8590,"lowest","3",30
8591,"lt . gov","37",6
8592,"lubbock","35",12
8593,"luckily","28",4
8594,"luckily","14",9
8595,"lucy","33",5
8596,"lucy","37",2
8597,"luke","38",8
8598,"lung","24",21
8599,"lung","8",4
8600,"lungs","24",54
8601,"lungs","25",13
8602,"luxury","11",2
8603,"luxury","1",3
8604,"luxury","39",5
8605,"lyrics","38",10
8606,"m . d","26",13
8607,"ma","10",11
8608,"ma","8",11
8609,"ma","36",16
8610,"mac","17",10
8611,"machines","15",20
8612,"machines","39",7
8613,"madison","21",6
8614,"madison","2",14
8615,"madison","6",5
8616,"madison county","16",14
8617,"madison county","35",8
8618,"madness","26",8
8619,"madness","14",23
8620,"magazine","10",12
8621,"magazine","28",10
8622,"magazine","31",23
8623,"magic","33",4
8624,"magic","0",25
8625,"magnified","7",11
8626,"magnitude","28",6
8627,"magnitude","0",4
8628,"mail","26",38
8629,"mail","38",27
8630,"mailing","4",1
8631,"mailing","34",6
8632,"main","10",18
8633,"main","24",12
8634,"main","18",20
8635,"main street","10",7
8636,"main street","24",2
8637,"maine","12",26
8638,"mainstream media","32",7
8639,"major","17",30
8640,"major","7",40
8641,"major","1",59
8642,"major","14",37
8643,"major us city","8",17
8644,"majority","32",27
8645,"majority","31",26
8646,"majority","36",13
8647,"majority of americans","18",14
8648,"make baseless claim","8",15
8649,"make decisions","3",4
8650,"make decisions","12",1
8651,"make decisions","6",1
8652,"make it easier","11",15
8653,"make no mistake","20",1
8654,"make no mistake","30",2
8655,"make no mistake","8",3
8656,"make sense","15",5
8657,"make sense","30",12
8658,"make sense","23",6
8659,"maker","5",9
8660,"maker","9",6
8661,"maker","6",3
8662,"makes","24",55
8663,"makes","0",181
8664,"makes","12",48
8665,"makeup","30",11
8666,"makeup","38",3
8667,"malaysia","0",8
8668,"male","21",14
8669,"male","25",12
8670,"mall","15",4
8671,"mall","37",5
8672,"malware","31",14
8673,"man faces 20","31",19
8674,"man's","24",9
8675,"manage","34",101
8676,"managed","18",17
8677,"managed","22",6
8678,"managed","29",12
8679,"management","13",74
8680,"management","34",37
8681,"managers","10",4
8682,"managers","34",18
8683,"manages","32",8
8684,"managing","24",16
8685,"managing","13",33
8686,"managing","34",58
8687,"mandated","23",14
8688,"mandates","1",5
8689,"mandates","39",2
8690,"mandates","36",6
8691,"mandatory","5",11
8692,"mandatory","26",8
8693,"mandatory","38",23
8694,"manhattan","12",9
8695,"manifests as international","0",35
8696,"manipulate","31",6
8697,"manipulate","23",1
8698,"manipulation","16",4
8699,"manipulation","8",1
8700,"manipulation","12",1
8701,"mannequin","16",19
8702,"manor","16",11
8703,"mansion","16",3
8704,"mansion","32",2
8705,"mansion","12",1
8706,"manual","34",11
8707,"manufactured","18",9
8708,"manufacturer","9",7
8709,"manufacturers","27",5
8710,"manufacturers","9",29
8711,"manufacturers map where","26",15
8712,"manufacturing","9",14
8713,"manufacturing","1",41
8714,"many task forces","25",59
8715,"map","4",142
8716,"mapping","7",11
8717,"mapping","4",9
8718,"maps","10",7
8719,"maps","15",10
8720,"maps","4",13
8721,"maps out likely","18",23
8722,"mar","22",18
8723,"mar 2020nn ","17",10
8724,"marathon","9",10
8725,"marathon","30",9
8726,"march","2",49
8727,"march","22",142
8728,"march 11","32",2
8729,"march 11","18",5
8730,"march 13","37",5
8731,"march 13","0",3
8732,"march 20","15",8
8733,"march 30","22",10
8734,"marcus","34",10
8735,"marginalized","1",5
8736,"marginalized workers '","5",20
8737,"marines","9",3
8738,"marines","14",4
8739,"marked","3",5
8740,"marked","1",12
8741,"markers","24",6
8742,"market","1",245
8743,"market","38",41
8744,"market drop and","29",19
8745,"marketers","34",23
8746,"marketing","10",22
8747,"marketing","31",35
8748,"marketing","34",61
8749,"marketplace","13",9
8750,"marketplace","23",3
8751,"marking","16",10
8752,"marking","3",2
8753,"marks","32",10
8754,"marks","14",5
8755,"marriage","39",10
8756,"married","38",16
8757,"mars","0",1
8758,"mars","12",6
8759,"marshall","0",3
8760,"marshall","39",7
8761,"martin","21",16
8762,"maryland","35",50
8763,"maryland","4",62
8764,"mask","38",453
8765,"masking","2",12
8766,"masks and gloves","27",4
8767,"masks and gloves","32",1
8768,"masks and gloves","9",1
8769,"mason","10",7
8770,"mason","11",2
8771,"mass","15",113
8772,"mass","32",30
8773,"mass from lockdown","2",59
8774,"mass gatherings","17",6
8775,"massachusetts","35",36
8776,"massachusetts","4",28
8777,"massachusetts","36",37
8778,"massively","28",2
8779,"massively","15",7
8780,"masters","22",16
8781,"match","27",23
8782,"match","30",11
8783,"matches","29",7
8784,"matching","27",15
8785,"material","38",23
8786,"mathematician","22",10
8787,"mathematics","24",1
8788,"mathematics","4",4
8789,"maui","16",11
8790,"maximum","36",9
8791,"may be eligible","11",2
8792,"may be eligible","23",5
8793,"may be eligible","6",5
8794,"may have ruined","28",21
8795,"may take before","32",15
8796,"mayo clinic","15",12
8797,"mayor","16",30
8798,"mayor","37",185
8799,"mayor bill de","37",9
8800,"mayor judy paul","4",22
8801,"md","13",27
8802,"md","39",47
8803,"mdh","35",12
8804,"mds","19",5
8805,"mds","37",3
8806,"meals on wheels","27",15
8807,"means","20",51
8808,"means","1",62
8809,"means","12",137
8810,"measles","5",6
8811,"measles","6",1
8812,"measured","24",4
8813,"measured","39",3
8814,"measures","17",29
8815,"measures","32",71
8816,"measures","29",89
8817,"meat","18",6
8818,"meat","38",16
8819,"mechanism","27",5
8820,"mechanism","31",8
8821,"mecklenburg","21",8
8822,"mecklenburg","35",4
8823,"mecklenburg county","3",4
8824,"mecklenburg county","35",10
