id,"term","category",weight
6917,"hamilton county","21",5
6918,"hand sanitizer","2",16
6919,"hand-washing","12",5
6920,"handing out","25",6
6921,"handing out","9",1
6922,"handle","19",55
6923,"handle","7",32
6924,"handle","12",42
6925,"handled","0",38
6926,"handled","18",15
6927,"handles","0",7
6928,"handling","0",147
6929,"handling","28",120
6930,"hands on deck","9",10
6931,"handwashing","31",4
6932,"handwashing","2",7
6933,"handwashing","12",13
6934,"handy","11",8
6935,"handy","4",6
6936,"hanging","33",17
6937,"hanging out with","20",1
6938,"hanging out with","16",2
6939,"hanging out with","32",1
6940,"hanging out with","12",2
6941,"happened","38",41
6942,"happened","32",22
6943,"happened","22",24
6944,"happened","30",48
6945,"happening anywhere else","26",35
6946,"happening right now","13",12
6947,"happily","31",1
6948,"happily","15",5
6949,"happiness","31",3
6950,"happiness","38",3
6951,"happiness","39",3
6952,"happy ","29",7
6953,"happy friday","33",8
6954,"happy monday","30",13
6955,"harbor","31",8
6956,"harder","6",12
6957,"harder","22",11
6958,"harder","12",13
6959,"hardest","22",31
6960,"hardship","27",13
6961,"hardships","11",6
6962,"hardships","7",9
6963,"harm","17",21
6964,"harm","7",9
6965,"harmful","24",15
6966,"harming","18",8
6967,"harms","27",1
6968,"harms","5",5
6969,"harms","9",1
6970,"harris","10",17
6971,"harris","8",3
6972,"harris county","36",11
6973,"harris county","35",6
6974,"harrison","13",4
6975,"harrison","28",3
6976,"harrowing","19",9
6977,"harry","38",8
6978,"harsh","28",10
6979,"harvard","10",4
6980,"harvard","39",15
6981,"harvest","28",4
6982,"harvest","22",3
6983,"has administration officials","33",16
6984,"has anyone else","12",9
6985,"has been canceled","14",12
6986,"has been cancelled","14",20
6987,"has been extended","36",7
6988,"has been extended","22",7
6989,"has been postponed","14",16
6990,"has been published","39",31
6991,"has begun","13",5
6992,"has begun","15",8
6993,"has put together","11",19
6994,"has resulted","23",18
6995,"has risen","35",19
6996,"has shown","32",16
6997,"has shown","5",15
6998,"has taught me","28",10
6999,"has taught me","38",8
7000,"has taught us","28",2
7001,"has taught us","39",13
7002,"has tested positive","16",152
7003,"has upended","1",4
7004,"has upended","32",13
7005,"hashtag","20",18
7006,"hashtag","30",8
7007,"hasn't been","31",5
7008,"hasn't been","20",3
7009,"have been exposed","2",15
7010,"have been exposed","24",4
7011,"have caused or","11",56
7012,"have mild symptoms","24",32
7013,"have stepped up","27",7
7014,"have stopped using","26",32
7015,"have tested positive","16",184
7016,"hawaii","21",10
7017,"hawaii","36",34
7018,"hazard","38",2
7019,"hazard","7",9
7020,"hazard pay","2",11
7021,"hazard pay for","26",2
7022,"hazard pay for","9",9
7023,"hcq","5",30
7024,"hcw","17",8
7025,"hcws","19",1
7026,"hcws","1",1
7027,"hcws","38",1
7028,"hcws","32",1
7029,"hcws","7",1
7030,"he'd","24",9
7031,"he'd","7",2
7032,"head coach","28",1
7033,"head coach","38",1
7034,"head coach","14",4
7035,"head coach","39",1
7036,"headache","24",6
7037,"headache","38",2
7038,"headaches","24",9
7039,"headed","36",26
7040,"heading","0",12
7041,"heading","15",5
7042,"heading","33",14
7043,"headlines","10",70
7044,"headquarters","17",1
7045,"headquarters","16",1
7046,"headquarters","33",1
7047,"headquarters","7",2
7048,"headquarters","5",1
7049,"heads","0",5
7050,"heads","38",7
7051,"heads","32",5
7052,"heads","29",11
7053,"heads up","36",11
7054,"heal","32",24
7055,"healing","32",34
7056,"health","17",390
7057,"health","6",601
7058,"health","21",339
7059,"health","7",288
7060,"health care","1",34
7061,"health care","9",43
7062,"health care","3",40
7063,"health care professionals","2",5
7064,"health care professionals","9",19
7065,"health care providers","2",8
7066,"health care providers","9",12
7067,"health care system","7",25
7068,"health committee chair","3",15
7069,"health department","15",14
7070,"health department","21",64
7071,"health dept","15",14
7072,"health dept","35",12
7073,"health disparities","13",8
7074,"health disparities","8",11
7075,"health insurance","23",41
7076,"health minister","15",7
7077,"health minister","16",8
7078,"health officials","21",56
7079,"health officials","35",22
7080,"health officials say","35",32
7081,"health sciences","10",2
7082,"health sciences","28",3
7083,"health sciences","39",3
7084,"health's","13",3
7085,"health's","11",7
7086,"healthcare providers","37",16
7087,"healthcare providers","6",14
7088,"healthcare systems","28",13
7089,"healthcare worker","12",19
7090,"healthcare workers who","16",6
7091,"healthcare workers who","9",13
7092,"healthier","25",8
7093,"healthy","25",83
7094,"healthy","12",90
7095,"hearings","26",2
7096,"hearings","14",10
7097,"hears","10",2
7098,"hears","33",2
7099,"hears","29",4
7100,"heart attack","16",10
7101,"heart attacks","24",10
7102,"heart disease","24",30
7103,"heart failure","24",10
7104,"heartbroken","31",1
7105,"heartbroken","6",2
7106,"heartbroken","36",3
7107,"heartfelt","38",6
7108,"heat","36",10
7109,"heat","12",24
7110,"heavily","36",10
7111,"heavily","8",3
7112,"heavy","30",27
7113,"hedge","31",21
7114,"height","23",12
7115,"heights","2",8
7116,"heights","21",3
7117,"helm","0",3
7118,"helm","36",4
7119,"helm","22",5
7120,"help save lives","27",7
7121,"help small businesses","2",9
7122,"help small businesses","11",4
7123,"help us flatten","23",20
7124,"helpers","33",11
7125,"helpers","27",7
7126,"helpful","11",74
7127,"helpful","39",65
7128,"helping","2",95
7129,"helping","27",86
7130,"helping","9",298
7131,"helping hand","23",7
7132,"helpless","9",7
7133,"helpline","23",7
7134,"helpline","27",6
7135,"helps","9",93
7136,"helps","12",59
7137,"henry","16",3
7138,"henry","21",14
7139,"henry ford health","16",13
7140,"her husband","25",25
7141,"her life amid","5",45
7142,"here's","4",152
7143,"here's","34",142
7144,"here's","12",131
7145,"heritage","23",6
7146,"heros","9",9
7147,"hey guys","18",5
7148,"hey guys","1",3
7149,"hey guys","38",7
7150,"hhs","4",8
7151,"hhs","29",16
7152,"hiatus","14",7
7153,"hid","18",7
7154,"hidden","31",3
7155,"hidden","18",18
7156,"hide","0",21
7157,"hide","18",23
7158,"hiding","18",18
7159,"hiding","32",24
7160,"high","1",35
7161,"high","24",55
7162,"high","8",95
7163,"high","3",41
7164,"high blood pressure","24",14
7165,"high demand","1",7
7166,"high rates","8",8
7167,"high risk","24",14
7168,"high risk","25",10
7169,"high school seniors","14",9
7170,"high-risk","15",7
7171,"high-risk","6",13
7172,"higher","1",23
7173,"higher","8",76
7174,"higher ed","7",5
7175,"higher ed","29",8
7176,"higher education","10",3
7177,"higher education","39",13
7178,"higher risk","24",13
7179,"higher than","8",22
7180,"highest","8",42
7181,"highest","3",56
7182,"highest number of","3",23
7183,"highlight","13",15
7184,"highlight","6",7
7185,"highlight","8",13
7186,"highlighted","7",21
7187,"highlighting","27",10
7188,"highlighting","7",19
7189,"highlighting","39",11
7190,"highlights","10",12
7191,"highlights","7",33
7192,"highlights","29",14
7193,"highlights","9",16
7194,"highway","36",8
7195,"highways","33",7
7196,"hill","2",12
7197,"hill","25",15
7198,"hills","14",9
7199,"hindsight","22",4
7200,"hindsight","30",2
7201,"hipaa","29",7
7202,"hired","26",10
7203,"hired","29",3
7204,"hiring","2",48
7205,"hiring","1",17
7206,"his crew","12",16
7207,"his re-election","0",5
7208,"his sailors","7",10
7209,"his wealth","8",5
7210,"hispanics","8",8
7211,"historical","39",26
7212,"hit","1",79
7213,"hit","25",122
7214,"hit","22",235
7215,"hit","3",84
7216,"hit hard","1",7
7217,"hit hard","36",2
7218,"hit hard by","1",11
7219,"hit hard by","8",12
7220,"hit the hardest","8",6
7221,"hit the hardest","9",2
7222,"hits","2",21
7223,"hits","22",42
7224,"hits","30",50
7225,"hitting","22",97
7226,"hiv","27",12
7227,"hiv","5",40
7228,"hiv / aids","19",1
7229,"hiv / aids","0",4
7230,"hiv / aids","7",2
7231,"hoax","0",108
7232,"hoax","18",172
7233,"hoax dies from","18",15
7234,"hobby","31",2
7235,"hobby","39",6
7236,"hockey","14",10
7237,"hoe","38",10
7238,"hogan","6",5
7239,"hogan","36",12
7240,"hold","18",54
7241,"hold","37",85
7242,"hold","14",74
7243,"holding","37",79
7244,"holding","14",32
7245,"holds","37",39
7246,"holds","32",7
7247,"holes","7",11
7248,"holidays","13",7
7249,"hollywood","14",15
7250,"hollywood","36",12
7251,"holocaust","32",8
7252,"holy week","28",18
7253,"home","25",284
7254,"home","30",403
7255,"home","12",497
7256,"home depot","2",4
7257,"home depot","36",1
7258,"homeless","2",33
7259,"homeless","6",129
7260,"homeless population","12",10
7261,"homelessness","26",22
7262,"homemade","38",31
7263,"homeowners","26",29
7264,"homeowners hurt by","26",19
7265,"homes","6",67
7266,"homes","38",13
7267,"homeschool","22",2
7268,"homeschool","39",5
7269,"homeschooling","17",4
7270,"homeschooling","34",14
7271,"hometown","11",2
7272,"hometown","36",6
7273,"homie","38",10
7274,"homie","32",3
7275,"homies","20",6
7276,"homies","25",6
7277,"homosexuality , tests","15",21
7278,"honors","9",8
7279,"hoosiers","6",9
7280,"hop","39",7
7281,"hope emerge in","4",197
7282,"hope he gets","16",7
7283,"hoped","29",7
7284,"hopes","1",29
7285,"hopes","5",12
7286,"hoping","31",19
7287,"hoping","38",30
7288,"hoping","14",17
7289,"hoping","12",48
7290,"hopkins","11",7
7291,"hopkins","21",5
7292,"hopkins","3",12
7293,"horizon","13",11
7294,"horizon","24",3
7295,"horny","38",9
7296,"horrific","28",12
7297,"horrific","25",9
7298,"horrific twitter thread","3",15
7299,"horror","6",14
7300,"hospice","25",15
7301,"hospital","19",597
7302,"hospital","16",156
7303,"hospital administrators :","28",26
7304,"hospital beds","19",31
7305,"hospital capacity","36",3
7306,"hospital capacity","29",10
7307,"hospital ship","19",13
7308,"hospitality","1",13
7309,"hospitalization","19",20
7310,"hospitalization","13",16
7311,"hospitalizations","4",19
7312,"hospitalizations","3",45
7313,"hospitalizations","35",64
7314,"hospitalized","19",92
7315,"hospitalized","16",53
7316,"hospitalized","35",76
7317,"hospitals","19",447
7318,"hospitals","11",130
7319,"hospitals","9",118
7320,"host","13",32
7321,"host","37",87
7322,"hosts","37",8
7323,"hosts","14",23
7324,"hot","10",25
7325,"hot","38",53
7326,"hot spot","36",12
7327,"hot spots","0",13
7328,"hotel","2",19
7329,"hotel","23",24
7330,"hotel","6",11
7331,"hotels","19",13
7332,"hotels","2",21
7333,"hotels","14",10
7334,"hotline","37",15
7335,"hotline","27",31
7336,"hotline","39",22
7337,"hotspot","36",50
7338,"hotspots","36",26
7339,"hotspots","3",6
7340,"hours","15",46
7341,"hours","23",72
7342,"hours","22",115
7343,"hours using hydroxychloroquine","24",24
7344,"house of representatives","26",16
7345,"housed","16",6
7346,"households","32",12
7347,"households","7",7
7348,"houses of worship","29",6
7349,"housing","26",45
7350,"housing","1",40
7351,"housing","6",21
7352,"housing market","1",21
7353,"houston","36",83
7354,"how much longer","20",6
7355,"how much longer","0",2
7356,"how south korea","13",15
7357,"how south korea","28",4
7358,"how to overcount","23",17
7359,"how's","30",13
7360,"howard","13",5
7361,"howard","29",3
7362,"hr","13",21
7363,"hr","34",12
7364,"hrs","3",15
7365,"hs","16",8
7366,"hs","34",2
7367,"hs","14",4
7368,"hub","11",39
7369,"hubs","27",10
7370,"hudson","36",11
7371,"hug","25",17
7372,"hug","30",17
7373,"huge ","23",16
7374,"hugging","30",9
7375,"human rights","10",8
7376,"human rights","29",6
7377,"human services","21",21
7378,"humanitarian","7",20
7379,"humanity","20",43
7380,"humanity","25",18
7381,"humanity","7",19
7382,"humans","15",41
7383,"humans","38",118
7384,"humble","20",17
7385,"humor","22",6
7386,"humor","30",27
7387,"hundreds","31",13
7388,"hundreds","15",36
7389,"hundreds","36",22
7390,"hunger","7",14
7391,"hunt","2",11
7392,"hunt","5",10
7393,"hunting","38",13
7394,"hurdles","7",4
7395,"hurdles","39",1
7396,"hurry","23",4
7397,"hurry","29",3
7398,"hurt","0",27
7399,"hurt","1",33
7400,"hurt","6",12
7401,"hurting","2",17
7402,"hurting","23",8
7403,"hurting","32",8
7404,"hurts","10",4
7405,"hurts","12",17
7406,"husband's","36",6
7407,"hustle","38",7
7408,"hydrochloroquine","38",1
7409,"hydrochloroquine","5",6
7410,"hydroxychloroquine","5",341
7411,"hydroxychloroquine and chloroquine","28",2
7412,"hydroxychloroquine and chloroquine","22",12
7413,"hydroxychloroquine for elderly","19",15
7414,"hydroxychloroquine hopes he","16",19
7415,"hydroxycloroquine","19",4
7416,"hydroxycloroquine","5",7
7417,"hygiene","12",24
7418,"hypothesis","24",11
7419,"hysteria","31",22
7420,"hysteria","32",9
7421,"i can't believe","12",12
7422,"i can't wait","30",16
7423,"i cannot believe","31",5
7424,"i cannot believe","28",2
7425,"i find myself","0",6
7426,"i find myself","33",3
7427,"i haven't seen","4",3
7428,"i haven't seen","25",3
7429,"i haven't seen","30",2
7430,"i never thought","37",3
7431,"i never thought","38",17
7432,"i woke up","30",10
7433,"i'd say","31",7
7434,"i'll say it","24",1
7435,"i'll say it","14",3
7436,"i'll say it","12",1
7437,"i'm curious","8",9
7438,"i'm guessing","24",7
7439,"i'm pretty sure","10",6
7440,"i'm raising money","27",20
7441,"i'm tired","31",11
7442,"ia","1",4
7443,"ia","5",1
7444,"ibm","39",12
7445,"ice","6",11
7446,"ice","14",32
7447,"iceberg","38",8
7448,"iceland","24",10
7449,"icon","14",2
7450,"icon","30",7
7451,"iconic","16",7
7452,"iconic","14",5
7453,"icu","19",187
7454,"icu beds","19",7
7455,"icu beds","4",5
7456,"icus","19",10
7457,"icymi","26",11
7458,"icymi","13",35
7459,"icymi :","13",56
7460,"icymi :","27",29
7461,"icymi :","36",40
7462,"id","15",19
7463,"id","38",6
7464,"idaho","36",10
7465,"idaho","35",23
7466,"ideas","34",57
7467,"ideas","39",56
7468,"identified","21",42
7469,"identified","8",11
7470,"identify","31",17
7471,"identify","15",15
7472,"identify","24",12
7473,"identify","9",19
7474,"identify at risk","10",16
7475,"identify who received","5",15
7476,"identifying","15",4
7477,"identifying","5",9
7478,"identity","8",7
7479,"identity","39",2
7480,"ideology","20",7
7481,"idk","31",7
7482,"idk","38",24
7483,"idk","5",8
7484,"idph","4",3
7485,"idph","35",14
7486,"if anyone wants","34",9
7487,"if someone dies","8",12
7488,"if you'd like","11",6
7489,"if you'd like","32",1
7490,"if you've been","26",7
7491,"if you've been","24",7
7492,"ignore","18",74
7493,"ignoring","2",30
7494,"ignoring","18",15
7495,"ihme","4",26
7496,"ii","25",15
7497,"iii","13",3
7498,"iii","25",6
7499,"il","36",17
7500,"il","35",22
7501,"ill","16",21
7502,"ill","24",10
7503,"ill","25",36
7504,"ill be sending","25",39
7505,"illinois","36",78
7506,"illinois","35",130
7507,"illinois department","35",12
7508,"illness","24",80
7509,"illnesses","25",9
7510,"illnesses","8",8
7511,"illustrates","24",15
7512,"illustrates","8",3
7513,"ima","25",10
7514,"ima","30",5
7515,"image","28",36
7516,"images","20",20
7517,"images","38",3
7518,"imaging","24",14
7519,"imaging","29",5
7520,"imagining","22",8
7521,"imf","29",6
7522,"imma","25",20
7523,"immensely","18",2
7524,"immensely","6",6
7525,"immigrants","26",27
7526,"immigrants","17",8
7527,"immigration","13",21
7528,"imminent","19",6
7529,"immune","24",102
7530,"immune","25",25
7531,"immune system","24",12
7532,"immune system","5",8
7533,"immunity","19",35
7534,"immunity","15",39
7535,"immunocompromised","34",5
7536,"immunocompromised","5",5
7537,"immunology","24",7
7538,"impact","13",252
7539,"impact","1",740
7540,"impact : survey","8",15
7541,"impact fund via","27",19
7542,"impacted","20",21
7543,"impacted","1",68
7544,"impacted","6",21
7545,"impacted","14",23
7546,"impacted by","26",53
7547,"impacted by","27",90
7548,"impacting","1",124
7549,"impacting","39",53
7550,"impacts","13",41
7551,"impacts","1",126
7552,"impacts","7",72
7553,"impeachment","0",48
7554,"imperative","17",5
7555,"imperative","29",11
7556,"implement","29",48
7557,"implementation","14",12
7558,"implementation","29",7
7559,"implementing","23",4
7560,"implementing","7",20
7561,"implements","2",17
7562,"implications","13",46
7563,"implications","1",23
7564,"implore","23",3
7565,"implore","38",2
7566,"important message from","4",4
7567,"important message from","25",2
7568,"important thread","19",4
7569,"important thread","4",13
7570,"important thread","28",4
7571,"impose","17",7
7572,"imposed","26",2
7573,"imposed","17",6
7574,"imposed","3",3
7575,"imprisoned","10",1
7576,"imprisoned","21",1
7577,"imprisoned","8",3
7578,"improve","15",17
7579,"improve","39",31
7580,"improved","15",7
7581,"improved","6",9
7582,"improving","19",12
7583,"improving","37",13
7584,"improvise","23",6
7585,"improvise","33",1
7586,"in 15 minutes","37",5
7587,"in 15 minutes","38",2
7588,"in 24 hours","3",24
7589,"in bexar county","35",17
7590,"in close proximity","0",19
7591,"in cook county","16",2
7592,"in cook county","35",12
7593,"in el paso","35",35
7594,"in first peer-reviewed","5",37
7595,"in intensive care","16",51
7596,"in jesus name","9",6
7597,"in keeping ","18",40
7598,"in las vegas","23",9
7599,"in las vegas","29",2
7600,"in las vegas","12",3
7601,"in late january","0",7
7602,"in los angeles","15",9
7603,"in los angeles","21",30
7604,"in monroe county","35",17
7605,"in montgomery county","21",6
7606,"in montgomery county","35",8
7607,"in north carolina","22",11
7608,"in north carolina","8",5
7609,"in north carolina","35",16
7610,"in north dakota","37",14
7611,"in north dakota","35",3
7612,"in nursing homes","17",11
7613,"in nursing homes","35",14
7614,"in rural areas","19",4
7615,"in rural areas","30",2
7616,"in san antonio","35",10
7617,"in san diego","31",7
7618,"in san diego","21",18
7619,"in san francisco","26",2
7620,"in san francisco","4",7
7621,"in san francisco","35",3
7622,"in santa clara","21",15
7623,"in shelby county","35",15
7624,"in short supply","10",5
7625,"in short supply","19",3
7626,"in short supply","9",6
7627,"in south carolina","35",24
7628,"in south dakota","37",10
7629,"in south dakota","35",9
7630,"in south korea","15",19
7631,"in wa prisons","39",17
7632,"in-depth","1",11
7633,"in-home","15",8
7634,"in-home","28",2
7635,"in-house","15",11
7636,"in-person","14",18
7637,"inability","24",5
7638,"inability","12",5
7639,"inaccurate","4",11
7640,"inaction","0",11
7641,"inaction","23",10
7642,"inadequate","29",14
7643,"inbox","26",15
7644,"inbox","36",8
7645,"incarcerated","16",26
7646,"incarcerated","6",21
7647,"incarceration","6",8
7648,"incentives","26",1
7649,"incentives","2",4
7650,"incentives","25",1
7651,"incidence","4",7
7652,"incidence","8",7
7653,"incident","0",9
7654,"incident","2",2
7655,"incidents","20",1
7656,"incidents","4",5
7657,"incidents","34",1
7658,"include","26",46
7659,"include","6",26
7660,"include","8",30
7661,"include","29",21
7662,"includes","11",59
7663,"includes","37",33
7664,"including","11",105
7665,"inclusive","28",6
7666,"inclusive","27",2
7667,"income","26",16
7668,"income","1",18
7669,"income","23",44
7670,"incoming","19",7
7671,"incoming","14",5
7672,"incomplete","15",2
7673,"incomplete","4",11
7674,"incorrect","37",3
7675,"incorrect","21",2
7676,"incorrect","34",3
7677,"increase","24",57
7678,"increase","3",126
7679,"increase","35",192
7680,"increased","2",44
7681,"increased","7",36
7682,"increased","35",30
7683,"increased risk","17",11
7684,"increased risk","5",4
7685,"increases","24",48
7686,"increases","35",26
7687,"increasing","28",19
7688,"increasing","21",19
7689,"increasing","8",28
7690,"increasing","3",23
7691,"increasingly","7",7
7692,"increasingly","8",11
7693,"incubation","22",9
7694,"incubation","8",3
7695,"indefinitely","23",17
7696,"independent","27",30
7697,"independent","5",9
7698,"index","1",13
7699,"india","32",154
7700,"india's","32",13
7701,"india's","9",6
7702,"indian","38",11
7703,"indian","32",28
7704,"indiana","10",20
7705,"indiana","21",49
7706,"indiana","35",35
7707,"indiana's","34",4
7708,"indiana's","35",9
7709,"indianapolis","23",9
7710,"indianapolis","21",4
7711,"indicator","20",5
7712,"indicator","1",3
7713,"indigenous","32",17
7714,"indonesia","32",4
7715,"indonesia","29",5
7716,"indoor","38",10
7717,"indoors","14",11
7718,"indoors","30",5
7719,"induced","31",19
7720,"industries","2",16
7721,"industries","1",25
7722,"industries","34",9
7723,"industry","1",210
7724,"industry","34",78
7725,"ineptitude","0",10
7726,"inequalities","7",15
7727,"inequality","7",26
7728,"inequities","7",28
7729,"inequity","7",6
7730,"inequity","8",5
7731,"inevitable","23",18
7732,"infant","25",10
7733,"infants","25",9
7734,"infect","24",13
7735,"infect","38",34
7736,"infect","25",13
7737,"infected","16",68
7738,"infected","24",154
7739,"infected","8",102
7740,"infecting","28",6
7741,"infecting","38",4
7742,"infecting","25",14
7743,"infection","24",108
7744,"infection","8",65
7745,"infection control","34",8
7746,"infection rate","8",13
7747,"infection rates","8",8
7748,"infections","8",77
7749,"infections","3",106
7750,"infectious","24",24
7751,"infectious disease","17",11
7752,"infectious disease","28",5
7753,"infects","24",17
7754,"infects","38",11
7755,"inflated","8",9
7756,"inflating","8",16
7757,"influence","17",14
7758,"influence","39",7
7759,"influencer","31",4
7760,"influencer","14",3
7761,"influencers","34",10
7762,"influencers","14",6
7763,"influenza","8",43
7764,"influx","19",15
7765,"info","11",281
7766,"infographic","11",18
7767,"inform","23",18
7768,"inform","39",17
7769,"information","10",157
7770,"information","11",707
7771,"information regarding","11",22
7772,"informational","11",6
7773,"informational","32",1
7774,"informative","31",6
7775,"informative","39",24
7776,"informed","10",20
7777,"informed","11",23
7778,"informed","21",14
7779,"informed","39",17
7780,"ingenuity","9",13
7781,"ingredients","38",7
7782,"inherited","15",4
7783,"inherited","5",1
7784,"inhumane","17",2
7785,"inhumane","7",6
7786,"inhumane to animals","32",17
7787,"initial","26",14
7788,"initial","1",11
7789,"initial","4",10
7790,"initial","29",10
7791,"initially","0",13
7792,"initiatives","27",35
7793,"injury","13",4
7794,"injury","24",3
7795,"ink","38",8
7796,"inmate","16",57
7797,"inmates","16",145
7798,"innovate","34",10
7799,"innovation","6",14
7800,"innovation","34",44
7801,"innovation","27",15
7802,"innovations","10",5
7803,"innovations","7",14
7804,"innovators","20",7
7805,"inpatient","17",5
7806,"inpatient","4",4
7807,"insanely","0",6
7808,"inside","19",30
7809,"inside","16",30
7810,"inside","38",70
7811,"insider","31",5
7812,"insider","13",8
7813,"insights","13",32
7814,"insights","1",28
7815,"insights","34",13
7816,"insights","39",15
7817,"insist","7",7
7818,"insisted","15",2
7819,"insisted","14",2
7820,"insists","0",8
7821,"inslee","24",1
7822,"inslee","29",5
7823,"inspection","2",8
7824,"inspections","6",9
7825,"inspiration","13",12
7826,"inspiration","33",8
7827,"inspiration","38",10
7828,"inspiration","34",10
7829,"inspirational","18",1
7830,"inspirational","9",6
7831,"inspired","28",17
7832,"inspired","30",13
7833,"inspired by","27",5
7834,"inspired by","36",9
7835,"inspired by","30",10
7836,"inspires","38",1
7837,"inspires","9",2
7838,"inspires","30",3
7839,"insta","20",4
7840,"insta","13",2
7841,"insta","33",1
7842,"instacart","2",9
7843,"instagram","31",30
7844,"instant","15",12
7845,"institute","4",25
7846,"institute","5",16
7847,"institution","31",12
7848,"institutions","28",14
7849,"institutions","29",17
7850,"instructed","15",5
7851,"instructed","36",3
7852,"instruction","23",5
7853,"instruction","39",4
7854,"instructions","38",18
7855,"instructions","12",9
7856,"insulin","19",6
7857,"insurance","20",44
7858,"insurance","23",88
7859,"insurance coverage","28",2
7860,"insurance coverage","8",7
7861,"insurance coverage","39",4
7862,"insurers","23",11
7863,"insurers","29",9
7864,"intake","38",8
7865,"intake","39",4
7866,"intel","0",6
7867,"intel","18",13
7868,"intensive care","19",10
7869,"intensive care unit","19",9
7870,"intensive care unit","18",14
7871,"intent","17",4
7872,"intent","27",6
7873,"intention","33",2
7874,"intention","25",3
7875,"intentional","13",3
7876,"intentional","18",8
7877,"intentionally","18",23
7878,"interact with","19",1
7879,"interact with","17",1
7880,"interact with","1",5
7881,"interacting with","33",5
7882,"interacting with","30",1
7883,"interaction","24",12
7884,"interactive","11",9
7885,"interactive","4",23
7886,"interested","11",18
7887,"interested","4",23
7888,"interested","39",37
7889,"interested in learning","9",13
7890,"interesting article","31",6
7891,"interesting article","28",6
7892,"internal","15",5
7893,"internal","4",14
7894,"international","32",16
7895,"international","7",18
7896,"international","29",58
7897,"international","9",27
7898,"internet","31",66
7899,"internet","28",44
7900,"internet access","18",1
7901,"internet access","6",5
7902,"interpret","4",9
7903,"interpretation","39",10
7904,"interpreters","7",4
7905,"interpreters","9",4
7906,"interrupt","30",5
7907,"interrupted","32",4
7908,"interrupted","14",10
7909,"intersection","28",2
7910,"intersection","8",3
7911,"intersection","39",3
7912,"intervention","24",8
7913,"intervention","32",2
7914,"interventions","20",10
7915,"interventions","32",4
7916,"intro","37",3
7917,"intro","38",8
7918,"introduce","2",2
7919,"introduce","24",11
7920,"introduced","20",16
7921,"introduces","26",11
7922,"introducing","11",19
7923,"intubated","19",11
7924,"intubation","19",2
7925,"intubation","17",2
7926,"intubation","9",8
7927,"invaluable","11",5
7928,"invaluable","39",2
7929,"invented","5",13
7930,"inventory","13",5
7931,"inventory","38",5
7932,"invest","20",7
7933,"invest","7",21
7934,"investigating","31",24
7935,"investigating","15",4
7936,"investigation","18",15
7937,"investigation","28",18
7938,"investigations","18",9
7939,"investigators","18",3
7940,"investigators","29",7
7941,"investment","1",40
7942,"investments","1",14
7943,"investors","26",10
7944,"investors","1",15
7945,"invincible","28",1
7946,"invincible","25",5
7947,"invisible","6",11
7948,"invisible","32",10
7949,"invites","0",3
7950,"invites","27",7
7951,"inviting","39",7
7952,"involve","6",12
7953,"involved","4",14
7954,"involved","27",51
7955,"involvement","18",2
7956,"involvement","24",6
7957,"involving","21",5
7958,"involving","39",10
7959,"iowa","21",40
7960,"iowa","36",25
7961,"iowa","35",68
7962,"iowans","35",13
7963,"ip","4",6
7964,"ip","7",1
7965,"iphone","20",6
7966,"iphone","38",8
7967,"iran","18",30
7968,"iran","3",25
7969,"iranian","32",13
7970,"iraq","32",9
7971,"irish","26",10
7972,"irish","16",7
7973,"iron","24",14
7974,"ironic","25",15
7975,"ironically","31",1
7976,"ironically","38",6
7977,"irs","26",34
7978,"is entering human","23",27
7979,"is figuring out","6",20
7980,"is ravaging black","6",21
7981,"islamic","19",5
7982,"islamic","18",3
7983,"island","15",17
7984,"island","38",24
7985,"islands","21",7
7986,"islands","36",2
7987,"isolate","19",12
7988,"isolate","15",14
7989,"isolated","19",9
7990,"isolated","15",15
7991,"isolated","12",25
7992,"isolating","24",12
7993,"isolation","16",34
7994,"isolation","30",159
7995,"israel","16",14
7996,"israel","5",13
7997,"israel","39",5
7998,"israel health minister","15",26
7999,"israeli","28",11
8000,"israeli","5",13
8001,"issues","7",100
8002,"issues","36",43
8003,"issues","29",142
8004,"issuing","2",3
8005,"issuing","25",3
8006,"issuing","36",15
8007,"it feels like","31",9
8008,"it feels like","7",7
8009,"it looks like","15",24
8010,"it looks like","38",12
8011,"it turns out","25",10
8012,"it turns out","22",6
8013,"it'll","0",8
8014,"it's ","11",62
8015,"italian","31",17
8016,"italian","19",16
8017,"italy","18",50
8018,"italy","8",58
8019,"italy","3",87
8020,"italy's","8",14
8021,"itn","26",3
8022,"itn","16",2
8023,"itn","33",2
8024,"its worst day","32",20
8025,"iv","12",7
8026,"ive","38",7
8027,"ivermectin","5",15
8028,"j . b","36",8
8029,"j . k","24",13
8030,"jack dorsey","27",6
8031,"jackson","2",5
8032,"jackson","37",5
8033,"jackson","27",6
8034,"jackson county","21",18
8035,"jacksonville","15",12
8036,"jacksonville","30",3
8037,"jacob","9",9
8038,"jail","16",112
8039,"jailed","16",5
8040,"jailed","7",3
8041,"jails","17",18
8042,"jails","16",21
8043,"jails","36",11
8044,"jails and prisons","3",14
8045,"jails safe from","39",15
8046,"jake","20",2
8047,"jake","13",2
8048,"jake","23",1
8049,"jam","33",3
8050,"jam","30",4
8051,"jamie","13",14
8052,"jan","0",18
8053,"jan","22",42
8054,"jane","30",4
8055,"jane","39",3
8056,"january","0",38
8057,"january","18",80
8058,"january","22",41
8059,"japan","38",18
